millis,iso_time,sequence,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
2495858,2026-05-27 15:42:15,1,20.000,29.815,27.890,979.794,282.342,38.979,1200.000,0.120,1.158,958.000,1.158,958.000,0.015,0.000,0.000,0.000,0.289,239.000,0.289,239.000,1.734,1.095,0.000,0.000
2511336,2026-05-27 15:42:31,1,20.000,29.815,27.920,979.782,282.448,39.005,1200.000,0.120,1.069,884.000,1.069,884.000,0.015,0.000,0.000,0.000,0.336,278.000,0.336,278.000,1.712,1.028,0.000,0.000
2519076,2026-05-27 15:42:38,1,20.000,29.708,27.930,979.804,282.262,38.981,1200.000,0.120,1.128,933.000,1.128,933.000,0.018,0.000,0.000,0.000,0.303,251.000,0.303,251.000,1.837,0.979,0.000,0.000
2534556,2026-05-27 15:42:54,1,20.000,29.815,27.950,979.768,282.564,39.077,1100.000,0.110,1.239,1025.000,1.239,1025.000,0.018,0.000,0.000,0.000,0.331,274.000,0.331,274.000,1.609,1.117,0.000,0.000
2542295,2026-05-27 15:43:02,1,20.000,29.815,27.980,979.762,282.621,38.905,1100.000,0.110,1.217,1007.000,1.217,1007.000,0.015,0.000,0.000,0.000,0.309,256.000,0.309,256.000,1.841,0.992,0.000,0.000
2550034,2026-05-27 15:43:09,1,20.000,29.815,28.000,979.801,282.286,38.860,1200.000,0.120,1.079,893.000,1.079,893.000,0.015,0.000,0.000,0.000,0.283,234.000,0.283,234.000,1.792,1.014,0.000,0.000
2557898,2026-05-27 15:43:17,1,20.000,29.708,27.940,979.759,282.643,38.913,1200.000,0.120,1.203,995.000,1.203,995.000,0.018,0.000,0.000,0.000,0.335,277.000,0.335,277.000,1.586,1.153,0.000,0.000
2573369,2026-05-27 15:43:33,1,20.000,29.708,27.960,979.761,282.629,38.996,1100.000,0.110,1.042,862.000,1.042,862.000,0.015,0.000,0.000,0.000,0.328,271.000,0.328,271.000,1.792,0.965,0.000,0.000
2588848,2026-05-27 15:43:48,1,20.000,29.815,27.960,979.767,282.573,38.822,1200.000,0.120,1.225,1013.000,1.225,1013.000,0.018,0.000,0.000,0.000,0.277,229.000,0.277,229.000,1.828,1.028,0.000,0.000
2596590,2026-05-27 15:43:56,1,20.000,29.708,27.940,979.783,282.440,38.715,1100.000,0.110,1.079,893.000,1.079,893.000,0.013,0.000,0.000,0.000,0.285,236.000,0.285,236.000,1.837,1.041,0.000,0.000
2604330,2026-05-27 15:44:04,1,20.000,29.815,27.890,979.804,282.259,38.979,1200.000,0.120,1.084,897.000,1.084,897.000,0.018,0.000,0.000,0.000,0.284,235.000,0.284,235.000,1.814,1.037,0.000,0.000
2612069,2026-05-27 15:44:11,1,20.000,29.708,27.860,979.747,282.748,39.278,1200.000,0.120,1.302,1077.000,1.302,1077.000,0.010,0.000,0.000,0.000,0.282,233.000,0.282,233.000,1.779,1.247,0.000,0.000
2619933,2026-05-27 15:44:19,1,20.000,29.815,27.890,979.785,282.417,39.618,1200.000,0.120,1.229,1017.000,1.229,1017.000,0.023,0.000,0.000,0.000,0.345,285.000,0.345,285.000,1.689,1.055,0.000,0.000
2627659,2026-05-27 15:44:27,1,20.000,29.708,27.930,979.774,282.517,39.272,1200.000,0.120,1.148,950.000,1.148,950.000,0.015,0.000,0.000,0.000,0.290,240.000,0.290,240.000,1.859,1.010,0.000,0.000
2643139,2026-05-27 15:44:42,1,20.000,29.815,27.970,979.700,283.145,38.974,1200.000,0.120,1.260,1042.000,1.260,1042.000,0.015,0.000,0.000,0.000,0.331,274.000,0.331,274.000,1.604,1.171,0.000,0.000
2650878,2026-05-27 15:44:50,1,20.000,29.815,27.940,979.742,282.785,38.947,1200.000,0.120,1.217,1007.000,1.217,1007.000,0.018,0.000,0.000,0.000,0.341,282.000,0.341,282.000,1.721,1.207,0.000,0.000
2666355,2026-05-27 15:45:06,1,20.000,29.708,27.920,979.743,282.783,39.341,1200.000,0.120,1.261,1043.000,1.261,1043.000,0.020,0.000,0.000,0.000,0.285,236.000,0.285,236.000,1.837,1.010,0.000,0.000
2694340,2026-05-27 15:45:34,1,20.000,29.708,27.980,979.762,282.613,38.916,1300.000,0.130,1.169,967.000,1.169,967.000,0.018,0.000,0.000,0.000,0.360,298.000,0.360,298.000,1.729,1.068,0.000,0.000
2702080,2026-05-27 15:45:41,1,20.000,29.708,27.980,979.762,282.621,38.870,1200.000,0.120,1.249,1033.000,1.249,1033.000,0.018,0.000,0.000,0.000,0.346,286.000,0.346,286.000,1.658,1.211,0.000,0.000
2709835,2026-05-27 15:45:49,1,20.000,29.815,28.010,979.759,282.641,38.872,1200.000,0.120,1.245,1030.000,1.245,1030.000,0.018,0.000,0.000,0.000,0.342,283.000,0.342,283.000,1.698,1.068,0.000,0.000
2717575,2026-05-27 15:45:57,1,20.000,29.708,28.020,979.776,282.497,38.827,1200.000,0.120,1.262,1044.000,1.262,1044.000,0.018,0.000,0.000,0.000,0.336,278.000,0.336,278.000,1.613,1.162,0.000,0.000
2725315,2026-05-27 15:46:05,1,20.000,29.708,28.040,979.723,282.948,38.736,1200.000,0.120,1.081,894.000,1.081,894.000,0.015,0.000,0.000,0.000,0.315,261.000,0.315,261.000,1.627,1.171,0.000,0.000
2740794,2026-05-27 15:46:20,1,20.000,29.708,28.050,979.758,282.652,38.807,1200.000,0.120,1.145,947.000,1.145,947.000,0.018,0.000,0.000,0.000,0.286,237.000,0.286,237.000,1.819,1.175,0.000,0.000
2748533,2026-05-27 15:46:28,1,20.000,29.815,28.070,979.803,282.264,38.797,1200.000,0.120,1.065,881.000,1.065,881.000,0.015,0.000,0.000,0.000,0.303,251.000,0.303,251.000,1.872,0.961,0.000,0.000
2756273,2026-05-27 15:46:36,1,20.000,29.815,28.070,979.782,282.448,38.809,1100.000,0.110,1.040,860.000,1.040,860.000,0.013,0.000,0.000,0.000,0.330,273.000,0.330,273.000,1.819,0.970,0.000,0.000
2764012,2026-05-27 15:46:43,1,20.000,29.708,28.050,979.795,282.333,38.854,1200.000,0.120,1.237,1023.000,1.237,1023.000,0.020,0.000,0.000,0.000,0.345,285.000,0.345,285.000,1.694,1.064,0.000,0.000
2771753,2026-05-27 15:46:51,1,20.000,29.815,28.070,979.780,282.463,38.785,1100.000,0.110,1.250,1034.000,1.250,1034.000,0.015,0.000,0.000,0.000,0.340,281.000,0.340,281.000,1.613,1.131,0.000,0.000
2779491,2026-05-27 15:46:59,1,20.000,29.815,28.070,979.801,282.285,38.808,1200.000,0.120,1.278,1057.000,1.278,1057.000,0.018,0.000,0.000,0.000,0.325,269.000,0.325,269.000,1.600,1.341,0.000,0.000
2792685,2026-05-27 15:47:12,1,20.000,29.815,28.030,979.794,282.343,38.897,1200.000,0.120,1.862,1540.000,1.862,1540.000,0.015,0.000,0.000,0.000,1.528,1264.000,1.528,1264.000,5.720,1.595,0.000,0.000
2808268,2026-05-27 15:47:28,1,20.000,29.708,28.080,979.812,282.193,38.785,1200.000,0.120,1.279,1058.000,1.279,1058.000,0.015,0.000,0.000,0.000,0.307,254.000,0.307,254.000,1.662,1.363,0.000,0.000
2823747,2026-05-27 15:47:43,1,20.000,29.815,28.050,979.743,282.779,38.771,1200.000,0.120,1.133,937.000,1.133,937.000,0.015,0.000,0.000,0.000,0.291,241.000,0.291,241.000,1.770,1.117,0.000,0.000
2831487,2026-05-27 15:47:51,1,20.000,29.815,28.030,979.789,282.388,38.805,1100.000,0.110,1.101,911.000,1.101,911.000,0.018,0.000,0.000,0.000,0.286,237.000,0.286,237.000,1.828,1.090,0.000,0.000
2839227,2026-05-27 15:47:59,1,20.000,29.708,28.050,979.798,282.312,38.842,1100.000,0.110,1.102,912.000,1.102,912.000,0.015,0.000,0.000,0.000,0.293,242.000,0.293,242.000,1.855,1.050,0.000,0.000
2846967,2026-05-27 15:48:06,1,20.000,29.815,27.980,979.801,282.280,38.962,1100.000,0.110,1.237,1023.000,1.237,1023.000,0.015,0.000,0.000,0.000,0.302,250.000,0.302,250.000,1.864,1.010,0.000,0.000
2854705,2026-05-27 15:48:14,1,20.000,29.708,28.010,979.771,282.539,38.872,1200.000,0.120,1.047,866.000,1.047,866.000,0.018,0.000,0.000,0.000,0.306,253.000,0.306,253.000,1.859,1.005,0.000,0.000
2862569,2026-05-27 15:48:22,1,20.000,29.815,28.010,979.793,282.352,38.966,1100.000,0.110,1.273,1053.000,1.273,1053.000,0.015,0.000,0.000,0.000,0.299,247.000,0.299,247.000,1.734,1.135,0.000,0.000
2873332,2026-05-27 15:48:33,1,20.000,29.708,28.030,979.777,282.493,38.805,1200.000,0.120,1.605,1328.000,1.605,1328.000,0.015,0.000,0.000,0.000,1.122,928.000,1.122,928.000,4.674,1.560,0.000,0.000
2881072,2026-05-27 15:48:40,1,20.000,29.708,28.050,979.823,282.094,38.783,1200.000,0.120,1.308,1082.000,1.308,1082.000,0.015,0.000,0.000,0.000,0.297,246.000,0.297,246.000,1.712,1.180,0.000,0.000
2896554,2026-05-27 15:48:56,1,20.000,29.815,28.050,979.858,281.792,38.817,1200.000,0.120,1.128,933.000,1.128,933.000,0.015,0.000,0.000,0.000,0.286,237.000,0.286,237.000,1.850,1.032,0.000,0.000
2904294,2026-05-27 15:49:04,1,20.000,29.708,28.040,979.875,281.646,39.120,1300.000,0.130,1.063,879.000,1.063,879.000,0.020,0.000,0.000,0.000,0.302,250.000,0.302,250.000,1.846,0.943,0.000,0.000
2912035,2026-05-27 15:49:11,1,20.000,29.708,28.060,979.865,281.735,38.831,1400.000,0.140,1.063,879.000,1.063,879.000,0.018,0.000,0.000,0.000,0.320,265.000,0.320,265.000,1.819,0.974,0.000,0.000
2927515,2026-05-27 15:49:27,1,20.000,29.815,28.130,979.825,282.080,38.627,1300.000,0.130,1.064,880.000,1.064,880.000,0.015,0.000,0.000,0.000,0.330,273.000,0.330,273.000,1.783,1.005,0.000,0.000
2935255,2026-05-27 15:49:35,1,20.000,29.708,28.150,979.867,281.720,38.570,1300.000,0.130,1.205,997.000,1.205,997.000,0.018,0.000,0.000,0.000,0.329,272.000,0.329,272.000,1.792,1.233,0.000,0.000
2958579,2026-05-27 15:49:58,1,20.000,29.708,28.160,979.814,282.171,38.443,1200.000,0.120,1.183,979.000,1.183,979.000,0.018,0.000,0.000,0.000,0.346,286.000,0.346,286.000,1.676,1.064,0.000,0.000
2966319,2026-05-27 15:50:06,1,20.000,29.815,28.150,979.853,281.839,38.466,1200.000,0.120,1.206,998.000,1.206,998.000,0.018,0.000,0.000,0.000,0.345,285.000,0.345,285.000,1.671,1.059,0.000,0.000
2989541,2026-05-27 15:50:29,1,20.000,29.815,28.170,979.809,282.215,38.422,1200.000,0.120,1.185,980.000,1.185,980.000,0.018,0.000,0.000,0.000,0.330,273.000,0.330,273.000,1.765,0.979,0.000,0.000
3005125,2026-05-27 15:50:44,1,20.000,29.815,28.180,979.849,281.877,38.434,1100.000,0.110,1.244,1029.000,1.244,1029.000,0.015,0.000,0.000,0.000,0.338,280.000,0.338,280.000,1.600,1.135,0.000,0.000
3012868,2026-05-27 15:50:52,1,20.000,29.815,28.190,979.822,282.100,38.354,1100.000,0.110,1.024,847.000,1.024,847.000,0.018,0.000,0.000,0.000,0.343,284.000,0.343,284.000,1.649,1.073,0.000,0.000
3028348,2026-05-27 15:51:08,1,20.000,29.815,28.220,979.839,281.956,38.333,1100.000,0.110,1.123,929.000,1.123,929.000,0.018,0.000,0.000,0.000,0.288,238.000,0.288,238.000,1.823,1.001,0.000,0.000
3043829,2026-05-27 15:51:23,1,20.000,29.815,28.230,979.871,281.685,38.287,1200.000,0.120,1.266,1047.000,1.266,1047.000,0.018,0.000,0.000,0.000,0.282,233.000,0.282,233.000,1.747,1.095,0.000,0.000
3051571,2026-05-27 15:51:31,1,20.000,29.815,28.260,979.821,282.114,38.242,1200.000,0.120,1.144,946.000,1.144,946.000,0.015,0.000,0.000,0.000,0.279,231.000,0.279,231.000,1.729,1.135,0.000,0.000
3059312,2026-05-27 15:51:39,1,20.000,29.815,28.250,979.868,281.710,38.347,1200.000,0.120,1.115,922.000,1.115,922.000,0.018,0.000,0.000,0.000,0.284,235.000,0.284,235.000,1.725,1.135,0.000,0.000
3067053,2026-05-27 15:51:46,1,20.100,29.815,28.250,979.863,281.751,38.300,1200.000,0.120,1.226,1014.000,1.226,1014.000,0.015,0.000,0.000,0.000,0.295,244.000,0.295,244.000,1.671,1.323,0.000,0.000
3074794,2026-05-27 15:51:54,1,20.000,29.815,28.250,979.853,281.841,38.288,1100.000,0.110,1.280,1059.000,1.280,1059.000,0.015,0.000,0.000,0.000,0.288,238.000,0.288,238.000,1.676,1.166,0.000,0.000
3082543,2026-05-27 15:52:02,1,20.000,29.815,28.250,979.846,281.900,38.265,1100.000,0.110,1.239,1025.000,1.239,1025.000,0.018,0.000,0.000,0.000,0.309,256.000,0.309,256.000,1.814,0.988,0.000,0.000
3090283,2026-05-27 15:52:10,1,20.000,29.815,28.260,979.841,281.944,38.324,1200.000,0.120,1.199,992.000,1.199,992.000,0.015,0.000,0.000,0.000,0.291,241.000,0.291,241.000,1.814,1.028,0.000,0.000
3097857,2026-05-27 15:52:17,1,20.000,29.815,28.280,979.846,281.902,38.245,1100.000,0.110,1.932,1598.000,1.932,1598.000,0.015,0.000,0.000,0.000,1.492,1234.000,1.492,1234.000,5.573,1.725,0.000,0.000
3118258,2026-05-27 15:52:38,3,20.000,29.815,28.260,979.905,281.391,38.255,1200.000,0.120,1.661,1024.000,1.238,1373.920,0.013,0.000,0.000,0.000,1.068,241.000,0.291,883.560,4.523,1.532,0.000,0.000
3138661,2026-05-27 15:52:58,5,20.000,29.815,28.210,979.854,281.826,38.413,1200.000,0.120,1.509,993.000,1.200,1248.309,0.013,0.000,0.000,0.000,0.793,262.000,0.317,656.279,3.733,1.426,0.000,0.000
3148862,2026-05-27 15:53:08,6,20.000,29.815,28.210,979.874,281.657,38.378,1200.000,0.120,1.450,1003.000,1.212,1199.247,0.010,0.000,0.000,0.000,0.702,278.000,0.336,580.623,3.430,1.362,0.000,0.000
3169359,2026-05-27 15:53:29,8,20.000,29.815,28.170,979.861,281.774,38.444,1200.000,0.120,1.335,968.000,1.170,1104.318,0.015,0.000,0.000,0.000,0.564,281.000,0.340,466.839,2.942,1.289,0.000,0.000
3179566,2026-05-27 15:53:39,9,20.000,29.815,28.190,979.864,281.741,38.471,1200.000,0.120,1.316,1026.000,1.240,1088.655,0.018,0.000,0.000,0.000,0.516,269.000,0.325,427.271,2.738,1.273,0.000,0.000
3189767,2026-05-27 15:53:49,10,20.000,29.815,28.220,979.860,281.780,38.472,1200.000,0.120,1.301,1026.000,1.240,1076.124,0.015,0.000,0.000,0.000,0.483,288.000,0.348,399.417,2.580,1.237,0.000,0.000
3220369,2026-05-27 15:54:20,13,20.000,29.815,28.190,979.871,281.681,38.505,1200.000,0.120,1.231,864.000,1.044,1018.623,0.015,0.000,0.000,0.000,0.390,241.000,0.291,322.525,2.300,1.151,0.000,0.000
3230569,2026-05-27 15:54:30,14,20.000,29.815,28.190,979.899,281.442,38.459,1200.000,0.120,1.236,1038.000,1.255,1022.499,0.013,0.000,0.000,0.000,0.368,231.000,0.279,304.220,2.224,1.140,0.000,0.000
3240770,2026-05-27 15:54:40,15,20.000,29.815,28.200,979.855,281.823,38.436,1200.000,0.120,1.233,1012.000,1.223,1020.399,0.013,0.000,0.000,0.000,0.351,236.000,0.285,290.576,2.149,1.143,0.000,0.000
3261170,2026-05-27 15:55:00,17,20.000,29.815,28.190,979.854,281.827,38.505,1200.000,0.120,1.240,1024.000,1.238,1026.175,0.018,0.000,0.000,0.000,0.342,276.000,0.334,282.929,2.002,1.155,0.000,0.000
3271370,2026-05-27 15:55:11,18,20.000,29.815,28.230,979.880,281.603,38.392,1200.000,0.120,1.199,856.000,1.035,992.140,0.018,0.000,0.000,0.000,0.334,250.000,0.302,276.343,1.979,1.123,0.000,0.000
3280450,2026-05-27 15:55:20,1,20.000,29.815,28.210,979.810,282.207,38.460,1100.000,0.110,1.802,1491.000,1.802,1491.000,0.010,0.000,0.000,0.000,1.301,1076.000,1.301,1076.000,5.372,1.515,0.000,0.000
3290736,2026-05-27 15:55:30,2,20.000,29.815,28.240,979.822,282.103,38.416,1200.000,0.120,1.697,1057.000,1.278,1404.200,0.013,0.000,0.000,0.000,1.098,236.000,0.285,908.000,4.839,1.451,0.000,0.000
3300938,2026-05-27 15:55:40,3,20.000,29.815,28.210,979.815,282.161,38.472,1200.000,0.120,1.600,1003.000,1.212,1323.960,0.013,0.000,0.000,0.000,0.939,253.000,0.306,777.000,4.362,1.429,0.000,0.000
3311142,2026-05-27 15:55:50,4,20.000,29.815,28.220,979.800,282.296,38.484,1200.000,0.120,1.520,990.000,1.197,1257.168,0.010,0.000,0.000,0.000,0.811,246.000,0.297,670.800,3.961,1.392,0.000,0.000
3321345,2026-05-27 15:56:01,5,20.000,29.815,28.210,979.815,282.166,38.482,1200.000,0.120,1.475,1072.000,1.296,1220.135,0.018,0.000,0.000,0.000,0.709,251.000,0.303,586.840,3.614,1.357,0.000,0.000
3331544,2026-05-27 15:56:11,6,20.000,29.815,28.220,979.862,281.758,38.414,1200.000,0.120,1.438,1066.000,1.289,1189.308,0.015,0.000,0.000,0.000,0.632,267.000,0.323,522.872,3.312,1.329,0.000,0.000
3362208,2026-05-27 15:56:41,9,20.000,29.815,28.210,979.822,282.106,38.482,1100.000,0.110,1.311,1022.000,1.235,1084.302,0.015,0.000,0.000,0.000,0.491,288.000,0.348,406.463,2.666,1.236,0.000,0.000
3382570,2026-05-27 15:57:02,11,20.000,29.815,28.230,979.814,282.172,38.403,1200.000,0.120,1.258,908.000,1.098,1040.993,0.018,0.000,0.000,0.000,0.435,268.000,0.324,359.656,2.378,1.198,0.000,0.000
3403762,2026-05-27 15:57:23,2,20.000,29.815,28.240,979.803,282.267,38.381,1200.000,0.120,2.097,982.000,1.187,1734.800,0.015,0.000,0.000,0.000,1.651,267.000,0.323,1366.200,6.210,1.402,0.000,0.000
3413962,2026-05-27 15:57:33,3,20.000,29.815,28.250,979.774,282.518,38.393,1200.000,0.120,1.927,1033.000,1.249,1594.440,0.015,0.000,0.000,0.000,1.385,262.000,0.317,1145.360,5.554,1.339,0.000,0.000
3424164,2026-05-27 15:57:43,4,20.000,29.815,28.240,979.812,282.185,38.427,1200.000,0.120,1.778,976.000,1.180,1470.752,0.015,0.000,0.000,0.000,1.173,272.000,0.329,970.688,4.995,1.275,0.000,0.000
3454766,2026-05-27 15:58:14,7,20.000,29.815,28.230,979.835,281.996,38.438,1100.000,0.110,1.486,949.000,1.147,1229.385,0.015,0.000,0.000,0.000,0.768,282.000,0.341,634.960,3.718,1.181,0.000,0.000
3464968,2026-05-27 15:58:24,8,20.000,29.815,28.240,979.832,282.021,38.438,1100.000,0.110,1.436,1023.000,1.237,1188.108,0.015,0.000,0.000,0.000,0.680,271.000,0.328,562.168,3.427,1.148,0.000,0.000
3475169,2026-05-27 15:58:34,9,20.000,29.815,28.260,979.863,281.751,38.348,1200.000,0.120,1.397,1026.000,1.240,1155.687,0.018,0.000,0.000,0.000,0.610,274.000,0.331,504.535,3.179,1.123,0.000,0.000
3485370,2026-05-27 15:58:45,10,20.000,29.815,28.280,979.855,281.820,38.325,1200.000,0.120,1.367,1032.000,1.247,1130.949,0.018,0.000,0.000,0.000,0.556,282.000,0.341,460.028,2.950,1.147,0.000,0.000
3505770,2026-05-27 15:59:05,12,20.000,29.815,28.260,979.827,282.065,38.430,1200.000,0.120,1.314,981.000,1.186,1086.728,0.015,0.000,0.000,0.000,0.473,266.000,0.322,391.138,2.573,1.140,0.000,0.000
3515970,2026-05-27 15:59:15,13,20.000,29.815,28.260,979.765,282.589,38.302,1200.000,0.120,1.295,1011.000,1.222,1071.582,0.015,0.000,0.000,0.000,0.445,276.000,0.334,368.110,2.428,1.140,0.000,0.000
3526169,2026-05-27 15:59:25,14,20.000,29.815,28.250,979.756,282.668,38.404,1200.000,0.120,1.256,907.000,1.096,1038.666,0.013,0.000,0.000,0.000,0.421,270.000,0.326,348.488,2.306,1.144,0.000,0.000
3546569,2026-05-27 15:59:46,16,20.000,29.815,28.280,979.833,282.014,38.372,1200.000,0.120,1.272,1073.000,1.297,1052.626,0.013,0.000,0.000,0.000,0.376,242.000,0.293,310.952,2.142,1.161,0.000,0.000
3556866,2026-05-27 15:59:56,17,20.000,29.815,28.310,979.850,281.866,38.211,1200.000,0.120,1.269,1037.000,1.254,1049.501,0.015,0.000,0.000,0.000,0.363,256.000,0.309,299.962,2.069,1.161,0.000,0.000
3567067,2026-05-27 16:00:06,18,20.000,29.815,28.320,979.837,281.974,38.155,1200.000,0.120,1.263,1027.000,1.241,1045.001,0.015,0.000,0.000,0.000,0.350,246.000,0.297,289.170,2.022,1.156,0.000,0.000
6455,NO_TIME,3,20.000,29.815,28.240,979.880,281.609,38.416,1200.000,0.120,1.245,958.000,1.158,1029.840,0.015,0.000,0.000,0.000,0.353,247.000,0.299,292.280,1.914,1.368,0.000,0.000
16654,2026-05-27 16:01:09,4,20.000,29.815,28.230,979.891,281.517,38.462,1200.000,0.120,1.242,1018.000,1.231,1027.472,0.013,0.000,0.000,0.000,0.350,277.000,0.335,289.224,1.893,1.311,0.000,0.000
26853,2026-05-27 16:01:17,5,20.000,29.815,28.190,979.880,281.611,38.574,1200.000,0.120,1.212,904.000,1.093,1002.778,0.015,0.000,0.000,0.000,0.346,276.000,0.334,286.579,1.853,1.282,0.000,0.000
37054,2026-05-27 16:01:27,6,20.000,29.815,28.180,979.864,281.746,38.572,1200.000,0.120,1.225,1058.000,1.279,1013.822,0.013,0.000,0.000,0.000,0.336,243.000,0.294,277.863,1.853,1.243,0.000,0.000
57455,2026-05-27 16:01:48,8,20.000,29.815,28.220,979.886,281.555,38.576,1200.000,0.120,1.238,1062.000,1.284,1024.286,0.015,0.000,0.000,0.000,0.327,238.000,0.288,270.393,1.820,1.197,0.000,0.000
67652,2026-05-27 16:01:58,9,20.000,29.815,28.230,979.839,281.956,38.182,1200.000,0.120,1.229,985.000,1.191,1016.429,0.015,0.000,0.000,0.000,0.327,273.000,0.330,270.914,1.814,1.163,0.000,0.000
77853,2026-05-27 16:02:08,10,20.000,29.815,28.270,979.852,281.847,38.150,1100.000,0.110,1.243,1076.000,1.301,1028.343,0.015,0.000,0.000,0.000,0.322,250.000,0.302,266.731,1.792,1.165,0.000,0.000
88054,2026-05-27 16:02:18,11,20.000,29.815,28.260,979.846,281.900,38.162,1100.000,0.110,1.241,1019.000,1.232,1026.474,0.015,0.000,0.000,0.000,0.322,266.000,0.322,266.585,1.794,1.133,0.000,0.000
108546,2026-05-27 16:02:39,13,20.000,29.815,28.230,979.789,282.388,38.275,1200.000,0.120,1.257,1062.000,1.284,1040.064,0.020,0.000,0.000,0.000,0.312,233.000,0.282,258.494,1.770,1.136,0.000,0.000
128952,2026-05-27 16:02:59,15,20.000,29.708,28.220,979.820,282.124,38.228,1100.000,0.110,1.195,910.000,1.100,988.761,0.010,0.000,0.000,0.000,0.318,276.000,0.334,263.036,1.731,1.124,0.000,0.000
139153,2026-05-27 16:03:09,16,20.000,29.815,28.200,979.888,281.535,38.272,1200.000,0.120,1.211,1056.000,1.276,1002.209,0.015,0.000,0.000,0.000,0.311,235.000,0.284,257.429,1.746,1.116,0.000,0.000
159554,2026-05-27 16:03:30,18,20.000,29.815,28.190,979.871,281.685,38.377,1100.000,0.110,1.198,953.000,1.152,990.894,0.013,0.000,0.000,0.000,0.313,248.000,0.300,259.315,1.758,1.081,0.000,0.000
179954,2026-05-27 16:03:50,20,20.000,29.815,28.190,979.873,281.670,38.423,1100.000,0.110,1.209,1011.000,1.222,1000.212,0.015,0.000,0.000,0.000,0.320,292.000,0.353,264.521,1.741,1.081,0.000,0.000
