millis,iso_time,sequence,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24
2155477,2026-05-26 12:19:40,108,20.100,31.541,29.340,987.251,218.743,35.523,1300.000,0.130,1.252,954.000,1.153,1035.546,0.000,0.000,0.000,0.000,0.136,119.000,0.144,112.868,0.000,0.000,0.000,0.000
2175542,2026-05-26 12:20:00,109,20.100,31.541,29.330,987.245,218.793,35.768,1300.000,0.130,1.264,1085.000,1.312,1045.437,0.000,0.000,0.000,0.000,0.129,82.000,0.099,106.694,0.000,0.000,0.000,0.000
2195607,2026-05-26 12:20:20,110,20.100,31.541,29.390,987.259,218.676,35.562,1200.000,0.120,1.299,1193.000,1.442,1074.950,0.000,0.000,0.000,0.000,0.116,51.000,0.062,95.555,0.000,0.000,0.000,0.000
2215672,2026-05-26 12:20:40,111,20.100,31.541,29.400,987.271,218.572,35.365,1200.000,0.120,1.331,1207.000,1.459,1101.360,0.000,0.000,0.000,0.000,0.104,50.000,0.060,86.444,0.000,0.000,0.000,0.000
2235832,2026-05-26 12:21:01,112,20.100,31.541,29.440,987.284,218.461,35.414,1200.000,0.120,1.325,1076.000,1.301,1096.288,0.000,0.000,0.000,0.000,0.108,99.000,0.120,88.955,0.000,0.000,0.000,0.000
2255897,2026-05-26 12:21:21,113,20.100,31.541,29.450,987.306,218.273,35.158,1300.000,0.130,1.274,884.000,1.069,1053.830,0.000,0.000,0.000,0.000,0.125,160.000,0.193,103.164,0.000,0.000,0.000,0.000
2275962,2026-05-26 12:21:41,114,20.100,31.541,29.410,987.261,218.655,35.458,1300.000,0.130,1.299,1157.000,1.399,1074.464,0.000,0.000,0.000,0.000,0.130,125.000,0.151,107.531,0.000,0.000,0.000,0.000
2296027,2026-05-26 12:22:01,115,20.100,31.541,29.340,987.246,218.785,35.535,1300.000,0.130,1.179,578.000,0.699,975.171,0.000,0.000,0.000,0.000,0.135,129.000,0.156,111.825,0.000,0.000,0.000,0.000
2316092,2026-05-26 12:22:21,116,20.100,31.541,29.390,987.272,218.565,35.387,1300.000,0.130,1.185,999.000,1.208,979.937,0.000,0.000,0.000,0.000,0.149,167.000,0.202,122.860,0.000,0.000,0.000,0.000
2336157,2026-05-26 12:22:41,117,20.100,31.541,29.400,987.224,218.974,35.587,1300.000,0.130,1.208,1077.000,1.302,999.350,0.000,0.000,0.000,0.000,0.154,144.000,0.174,127.088,0.000,0.000,0.000,0.000
2356222,2026-05-26 12:23:01,118,20.100,31.432,29.420,987.217,219.030,35.250,1300.000,0.130,1.193,938.000,1.134,987.080,0.000,0.000,0.000,0.000,0.148,105.000,0.127,122.670,0.000,0.000,0.000,0.000
2376380,2026-05-26 12:23:21,119,20.100,31.541,29.390,987.185,219.307,35.504,1300.000,0.130,1.168,885.000,1.070,966.664,0.000,0.000,0.000,0.000,0.158,161.000,0.195,130.336,0.000,0.000,0.000,0.000
2396445,2026-05-26 12:23:41,120,20.100,31.541,29.330,987.226,218.958,35.709,1300.000,0.130,1.209,1134.000,1.371,1000.131,0.000,0.000,0.000,0.000,0.160,141.000,0.170,132.469,0.000,0.000,0.000,0.000
2416510,2026-05-26 12:24:01,121,20.100,31.541,29.290,987.208,219.112,35.508,1300.000,0.130,1.224,1062.000,1.284,1012.505,0.000,0.000,0.000,0.000,0.152,97.000,0.117,125.375,0.000,0.000,0.000,0.000
2436575,2026-05-26 12:24:21,122,20.100,31.541,29.260,987.230,218.926,35.389,1300.000,0.130,1.242,1086.000,1.313,1027.204,0.000,0.000,0.000,0.000,0.158,154.000,0.186,131.100,0.000,0.000,0.000,0.000
2456640,2026-05-26 12:24:41,123,20.100,31.541,29.320,987.203,219.148,35.289,1200.000,0.120,1.229,974.000,1.177,1016.563,0.000,0.000,0.000,0.000,0.165,158.000,0.191,136.480,0.000,0.000,0.000,0.000
2476705,2026-05-26 12:25:01,124,20.100,31.541,29.330,987.209,219.103,35.722,1200.000,0.120,1.204,915.000,1.106,996.250,0.000,0.000,0.000,0.000,0.171,160.000,0.193,141.184,0.000,0.000,0.000,0.000
2496770,2026-05-26 12:25:22,125,20.100,31.541,29.350,987.185,219.309,35.326,1300.000,0.130,1.218,1053.000,1.273,1007.600,0.000,0.000,0.000,0.000,0.150,55.000,0.066,123.947,0.000,0.000,0.000,0.000
2516924,2026-05-26 12:25:42,126,20.100,31.541,29.300,987.167,219.460,35.322,1300.000,0.130,1.259,1177.000,1.423,1041.480,0.000,0.000,0.000,0.000,0.140,84.000,0.102,115.958,0.000,0.000,0.000,0.000
2536989,2026-05-26 12:26:02,127,20.100,31.541,29.230,987.140,219.688,35.597,1200.000,0.120,1.276,1113.000,1.345,1055.784,0.000,0.000,0.000,0.000,0.130,74.000,0.089,107.566,0.000,0.000,0.000,0.000
2557054,2026-05-26 12:26:22,128,20.100,31.541,29.220,987.167,219.461,36.108,1200.000,0.120,1.254,964.000,1.165,1037.427,0.000,0.000,0.000,0.000,0.133,120.000,0.145,110.053,0.000,0.000,0.000,0.000
2577119,2026-05-26 12:26:42,129,20.100,31.541,29.260,987.222,218.991,35.832,1300.000,0.130,1.258,1054.000,1.274,1040.742,0.000,0.000,0.000,0.000,0.143,152.000,0.184,118.442,0.000,0.000,0.000,0.000
2597184,2026-05-26 12:27:02,130,20.100,31.541,29.220,987.172,219.417,35.782,1300.000,0.130,1.260,1050.000,1.269,1042.594,0.000,0.000,0.000,0.000,0.154,163.000,0.197,127.354,0.000,0.000,0.000,0.000
2617249,2026-05-26 12:27:22,131,20.100,31.541,29.290,987.165,219.476,35.613,1300.000,0.130,1.271,1085.000,1.312,1051.075,0.000,0.000,0.000,0.000,0.164,168.000,0.203,135.483,0.000,0.000,0.000,0.000
2637314,2026-05-26 12:27:42,132,20.100,31.541,29.350,987.169,219.439,35.676,1300.000,0.130,1.250,965.000,1.166,1033.860,0.000,0.000,0.000,0.000,0.162,127.000,0.154,133.787,0.000,0.000,0.000,0.000
2657470,2026-05-26 12:28:02,133,20.100,31.541,29.400,987.161,219.509,35.552,1200.000,0.120,1.263,1090.000,1.318,1045.088,0.000,0.000,0.000,0.000,0.163,138.000,0.167,134.629,0.000,0.000,0.000,0.000
2677535,2026-05-26 12:28:22,134,20.100,31.541,29.450,987.136,219.718,35.532,1300.000,0.130,1.279,1108.000,1.339,1057.671,0.000,0.000,0.000,0.000,0.159,121.000,0.146,131.903,0.000,0.000,0.000,0.000
2697600,2026-05-26 12:28:42,135,20.100,31.541,29.510,987.139,219.692,35.257,1300.000,0.130,1.317,1218.000,1.472,1089.736,0.000,0.000,0.000,0.000,0.143,62.000,0.075,117.923,0.000,0.000,0.000,0.000
2717665,2026-05-26 12:29:02,136,20.100,31.541,29.540,987.162,219.497,35.247,1300.000,0.130,1.328,1136.000,1.373,1098.989,0.000,0.000,0.000,0.000,0.132,73.000,0.088,108.938,0.000,0.000,0.000,0.000
2737730,2026-05-26 12:29:22,137,20.100,31.650,29.600,987.119,219.868,35.252,1300.000,0.130,1.286,923.000,1.116,1063.791,0.000,0.000,0.000,0.000,0.146,167.000,0.202,120.551,0.000,0.000,0.000,0.000
2757795,2026-05-26 12:29:42,138,20.100,31.541,29.590,987.138,219.702,35.216,1300.000,0.130,1.314,1179.000,1.425,1086.833,0.000,0.000,0.000,0.000,0.138,87.000,0.105,113.840,0.000,0.000,0.000,0.000
2777860,2026-05-26 12:30:03,139,20.100,31.541,29.630,987.150,219.599,34.997,1300.000,0.130,1.281,951.000,1.150,1059.667,0.000,0.000,0.000,0.000,0.136,107.000,0.129,112.472,0.000,0.000,0.000,0.000
2798012,2026-05-26 12:30:23,140,20.100,31.541,29.620,987.126,219.802,34.915,1300.000,0.130,1.283,1070.000,1.293,1061.733,0.000,0.000,0.000,0.000,0.137,115.000,0.139,112.978,0.000,0.000,0.000,0.000
2818077,2026-05-26 12:30:43,141,20.100,31.541,29.620,987.122,219.840,34.973,1200.000,0.120,1.258,955.000,1.154,1040.387,0.000,0.000,0.000,0.000,0.130,86.000,0.104,107.582,0.000,0.000,0.000,0.000
2838142,2026-05-26 12:31:03,142,20.100,31.541,29.670,987.110,219.945,34.919,1300.000,0.130,1.221,891.000,1.077,1010.509,0.000,0.000,0.000,0.000,0.137,137.000,0.166,113.466,0.000,0.000,0.000,0.000
2858207,2026-05-26 12:31:23,143,20.100,31.541,29.670,987.108,219.960,34.931,1300.000,0.130,1.247,1114.000,1.347,1031.208,0.000,0.000,0.000,0.000,0.142,135.000,0.163,117.773,0.000,0.000,0.000,0.000
2878272,2026-05-26 12:31:43,144,20.100,31.541,29.660,987.150,219.604,35.069,1300.000,0.130,1.250,1044.000,1.262,1033.766,0.000,0.000,0.000,0.000,0.131,71.000,0.086,108.418,0.000,0.000,0.000,0.000
2898337,2026-05-26 12:32:03,145,20.100,31.650,29.660,987.118,219.872,34.918,1300.000,0.130,1.226,938.000,1.134,1014.613,0.000,0.000,0.000,0.000,0.124,79.000,0.095,102.535,0.000,0.000,0.000,0.000
2918402,2026-05-26 12:32:23,146,20.100,31.541,29.680,987.132,219.758,34.954,1300.000,0.130,1.228,1021.000,1.234,1015.890,0.000,0.000,0.000,0.000,0.138,159.000,0.192,113.828,0.000,0.000,0.000,0.000
2938467,2026-05-26 12:32:43,147,20.100,31.541,29.680,987.094,220.078,34.989,1200.000,0.120,1.216,968.000,1.170,1006.312,0.000,0.000,0.000,0.000,0.133,95.000,0.115,110.062,0.000,0.000,0.000,0.000
2958532,2026-05-26 12:33:03,148,20.100,31.541,29.710,987.111,219.937,34.922,1200.000,0.120,1.259,1182.000,1.429,1041.450,0.000,0.000,0.000,0.000,0.124,73.000,0.088,102.650,0.000,0.000,0.000,0.000
2978597,2026-05-26 12:33:23,149,20.100,31.541,29.690,987.101,220.019,35.142,1300.000,0.130,1.256,1029.000,1.244,1038.960,0.000,0.000,0.000,0.000,0.136,152.000,0.184,112.520,0.000,0.000,0.000,0.000
2998662,2026-05-26 12:33:43,150,20.100,31.541,29.700,987.065,220.325,35.540,1300.000,0.130,1.269,1092.000,1.320,1049.568,0.000,0.000,0.000,0.000,0.134,106.000,0.128,111.216,0.000,0.000,0.000,0.000
2304,2026-05-26 12:34:05,1,20.100,31.650,29.720,987.066,220.318,34.981,1300.000,0.130,1.208,999.000,1.208,999.000,0.000,0.000,0.000,0.000,0.073,60.000,0.073,60.000,0.000,0.000,0.000,0.000
22367,2026-05-26 12:34:28,2,20.100,31.650,29.730,987.029,220.634,35.087,1300.000,0.130,1.244,1151.000,1.391,1029.400,0.000,0.000,0.000,0.000,0.088,123.000,0.149,72.600,0.000,0.000,0.000,0.000
2531,2026-05-26 12:34:44,1,20.100,31.650,29.750,987.073,220.254,35.101,1300.000,0.130,1.226,1014.000,1.226,1014.000,0.000,0.000,0.000,0.000,0.187,155.000,0.187,155.000,0.000,0.000,0.000,0.000
22684,2026-05-26 12:35:04,2,20.100,31.650,29.710,987.054,220.417,35.459,1400.000,0.140,1.198,898.000,1.085,990.800,0.000,0.000,0.000,0.000,0.169,78.000,0.094,139.600,0.000,0.000,0.000,0.000
42749,2026-05-26 12:35:24,3,20.000,31.650,29.770,987.042,220.525,37.460,1900.000,0.190,1.153,808.000,0.977,954.240,0.000,0.000,0.000,0.000,0.158,96.000,0.116,130.880,0.000,0.000,0.000,0.000
7304,NO_TIME,1,20.000,31.650,29.920,987.059,220.379,36.281,2100.000,0.210,1.401,1159.000,1.401,1159.000,0.000,0.000,0.000,0.000,0.248,205.000,0.248,205.000,0.000,0.000,0.000,0.000
27368,2026-05-26 12:36:07,2,20.100,31.650,29.910,987.048,220.471,35.404,1700.000,0.170,1.400,1153.000,1.394,1157.800,0.000,0.000,0.000,0.000,0.215,70.000,0.085,178.000,0.000,0.000,0.000,0.000
47433,2026-05-26 12:36:27,3,20.000,31.650,29.930,987.074,220.248,35.815,1900.000,0.190,1.383,1091.000,1.319,1144.440,0.000,0.000,0.000,0.000,0.203,129.000,0.156,168.200,0.000,0.000,0.000,0.000
67498,2026-05-26 12:36:47,4,20.000,31.759,29.890,987.053,220.431,35.579,1700.000,0.170,1.285,737.000,0.891,1062.952,0.000,0.000,0.000,0.000,0.202,164.000,0.198,167.360,0.000,0.000,0.000,0.000
87563,2026-05-26 12:37:08,5,20.100,31.650,29.970,987.066,220.320,35.689,1500.000,0.150,1.256,944.000,1.141,1039.162,0.000,0.000,0.000,0.000,0.192,126.000,0.152,159.088,0.000,0.000,0.000,0.000
2410,2026-05-26 12:37:16,1,20.100,31.759,29.980,986.975,221.088,35.375,1500.000,0.150,1.148,950.000,1.148,950.000,0.000,0.000,0.000,0.000,0.070,58.000,0.070,58.000,0.000,0.000,0.000,0.000
22566,2026-05-26 12:37:36,2,20.100,31.759,29.970,987.029,220.633,36.612,1400.000,0.140,1.092,718.000,0.868,903.600,0.000,0.000,0.000,0.000,0.082,108.000,0.131,68.000,0.000,0.000,0.000,0.000
42631,2026-05-26 12:37:56,3,20.100,31.759,29.990,987.014,220.758,35.469,1600.000,0.160,1.085,874.000,1.056,897.680,0.000,0.000,0.000,0.000,0.079,54.000,0.065,65.200,0.000,0.000,0.000,0.000
62696,2026-05-26 12:38:16,4,20.100,31.759,29.980,987.060,220.372,35.410,1500.000,0.150,1.037,698.000,0.844,857.744,0.000,0.000,0.000,0.000,0.091,116.000,0.140,75.360,0.000,0.000,0.000,0.000
82850,2026-05-26 12:38:36,5,20.100,31.759,29.990,987.019,220.715,34.686,1400.000,0.140,1.032,838.000,1.013,853.795,0.000,0.000,0.000,0.000,0.083,42.000,0.051,68.688,0.000,0.000,0.000,0.000
102915,2026-05-26 12:38:56,6,20.100,31.759,29.920,987.043,220.509,34.576,1300.000,0.130,1.018,796.000,0.962,842.236,0.000,0.000,0.000,0.000,0.085,75.000,0.091,69.950,0.000,0.000,0.000,0.000
122980,2026-05-26 12:39:16,7,20.100,31.759,29.890,987.055,220.413,35.449,1300.000,0.130,0.971,646.000,0.781,802.989,0.000,0.000,0.000,0.000,0.093,105.000,0.127,76.960,0.000,0.000,0.000,0.000
143045,2026-05-26 12:39:37,8,20.100,31.759,29.930,987.066,220.318,36.306,1500.000,0.150,0.968,791.000,0.956,800.591,0.000,0.000,0.000,0.000,0.084,41.000,0.050,69.768,0.000,0.000,0.000,0.000
163110,2026-05-26 12:39:57,9,20.000,31.759,29.940,987.077,220.227,35.617,1500.000,0.150,0.950,729.000,0.881,786.273,0.000,0.000,0.000,0.000,0.084,68.000,0.082,69.415,0.000,0.000,0.000,0.000
183175,2026-05-26 12:40:17,10,20.000,31.868,29.920,987.076,220.230,36.783,1700.000,0.170,0.952,792.000,0.957,787.418,0.000,0.000,0.000,0.000,0.078,44.000,0.053,64.332,0.000,0.000,0.000,0.000
2303,2026-05-26 12:40:43,1,20.100,31.868,29.890,987.037,220.562,35.473,1700.000,0.170,0.865,716.000,0.865,716.000,0.000,0.000,0.000,0.000,0.071,59.000,0.071,59.000,0.000,0.000,0.000,0.000
22367,2026-05-26 12:41:04,2,20.000,31.868,29.890,987.074,220.252,37.108,1600.000,0.160,0.908,893.000,1.079,751.400,0.000,0.000,0.000,0.000,0.078,87.000,0.105,64.600,0.000,0.000,0.000,0.000
42432,2026-05-26 12:41:24,3,20.100,31.868,29.870,987.060,220.367,36.044,1600.000,0.160,0.954,940.000,1.136,789.120,0.000,0.000,0.000,0.000,0.080,73.000,0.088,66.280,0.000,0.000,0.000,0.000
62497,2026-05-26 12:41:45,4,20.000,31.868,29.820,987.044,220.508,35.771,1600.000,0.160,0.929,687.000,0.830,768.696,0.000,0.000,0.000,0.000,0.092,115.000,0.139,76.024,0.000,0.000,0.000,0.000
82562,2026-05-26 12:42:05,5,20.000,31.868,29.850,987.045,220.496,35.587,1800.000,0.180,0.980,977.000,1.181,810.357,0.000,0.000,0.000,0.000,0.105,129.000,0.156,86.619,0.000,0.000,0.000,0.000
102627,2026-05-26 12:42:25,6,20.000,31.868,29.850,987.022,220.695,35.330,1800.000,0.180,1.014,953.000,1.152,838.885,0.000,0.000,0.000,0.000,0.101,72.000,0.087,83.695,0.000,0.000,0.000,0.000
122692,2026-05-26 12:42:45,7,20.100,31.868,29.810,987.026,220.657,34.813,1500.000,0.150,1.041,952.000,1.151,861.508,0.000,0.000,0.000,0.000,0.095,60.000,0.073,78.956,0.000,0.000,0.000,0.000
142757,2026-05-26 12:43:05,8,20.100,31.868,29.800,987.005,220.834,35.128,1300.000,0.130,1.068,972.000,1.175,883.607,0.000,0.000,0.000,0.000,0.106,122.000,0.147,87.565,0.000,0.000,0.000,0.000
162822,2026-05-26 12:43:25,9,20.100,31.868,29.790,987.024,220.675,34.986,1200.000,0.120,1.067,879.000,1.063,882.685,0.000,0.000,0.000,0.000,0.121,150.000,0.181,100.052,0.000,0.000,0.000,0.000
182887,2026-05-26 12:43:45,10,20.100,31.868,29.760,986.997,220.906,35.428,1300.000,0.130,1.126,1127.000,1.362,931.548,0.000,0.000,0.000,0.000,0.112,65.000,0.079,93.042,0.000,0.000,0.000,0.000
7666,NO_TIME,1,20.900,31.868,29.770,987.013,220.768,36.397,1300.000,0.130,1.432,1185.000,1.432,1185.000,0.000,0.000,0.000,0.000,0.417,345.000,0.417,345.000,0.000,0.000,0.000,0.000
27729,2026-05-26 12:44:17,2,20.100,31.868,29.820,987.024,220.676,35.339,1400.000,0.140,1.359,883.000,1.067,1124.600,0.000,0.000,0.000,0.000,0.361,114.000,0.138,298.800,0.000,0.000,0.000,0.000
47794,2026-05-26 12:44:37,3,20.100,31.868,29.790,987.015,220.753,35.068,1300.000,0.130,1.334,1021.000,1.234,1103.880,0.000,0.000,0.000,0.000,0.311,93.000,0.112,257.640,0.000,0.000,0.000,0.000
7644,NO_TIME,1,20.900,31.215,29.580,986.953,221.273,36.721,1300.000,0.130,1.598,1322.000,1.598,1322.000,0.000,0.000,0.000,0.000,0.375,310.000,0.375,310.000,0.000,0.000,0.000,0.000
27707,2026-05-26 12:47:26,2,20.100,31.324,29.620,986.944,221.357,35.511,1200.000,0.120,1.569,1204.000,1.455,1298.400,0.000,0.000,0.000,0.000,0.314,60.000,0.073,260.000,0.000,0.000,0.000,0.000
47772,2026-05-26 12:47:46,3,20.100,31.324,29.680,986.956,221.248,35.608,1300.000,0.130,1.542,1184.000,1.431,1275.520,0.000,0.000,0.000,0.000,0.265,58.000,0.070,219.600,0.000,0.000,0.000,0.000
67837,2026-05-26 12:48:06,4,20.100,31.432,29.700,986.961,221.212,35.330,1300.000,0.130,1.398,682.000,0.824,1156.816,0.000,0.000,0.000,0.000,0.238,108.000,0.131,197.280,0.000,0.000,0.000,0.000
87902,2026-05-26 12:48:26,5,20.100,31.432,29.690,986.922,221.541,35.843,1300.000,0.130,1.392,1131.000,1.367,1151.653,0.000,0.000,0.000,0.000,0.231,168.000,0.203,191.424,0.000,0.000,0.000,0.000
107967,2026-05-26 12:48:46,6,20.100,31.541,29.690,986.943,221.362,35.586,1400.000,0.140,1.350,977.000,1.181,1116.722,0.000,0.000,0.000,0.000,0.226,169.000,0.204,186.939,0.000,0.000,0.000,0.000
128032,2026-05-26 12:49:06,7,20.100,31.650,29.730,986.925,221.514,35.426,1300.000,0.130,1.325,1012.000,1.223,1095.778,0.000,0.000,0.000,0.000,0.221,165.000,0.199,182.551,0.000,0.000,0.000,0.000
148097,2026-05-26 12:49:26,8,20.100,31.650,29.750,986.918,221.574,35.638,1400.000,0.140,1.327,1104.000,1.335,1097.422,0.000,0.000,0.000,0.000,0.214,157.000,0.190,177.441,0.000,0.000,0.000,0.000
168162,2026-05-26 12:49:46,9,20.100,31.650,29.760,986.879,221.906,35.649,1400.000,0.140,1.320,1072.000,1.296,1092.338,0.000,0.000,0.000,0.000,0.209,156.000,0.189,173.153,0.000,0.000,0.000,0.000
188227,2026-05-26 12:50:06,10,20.100,31.650,29.750,986.904,221.698,35.566,1300.000,0.130,1.308,1039.000,1.256,1081.670,0.000,0.000,0.000,0.000,0.185,72.000,0.087,152.922,0.000,0.000,0.000,0.000
208292,2026-05-26 12:50:26,11,20.100,31.650,29.740,986.886,221.851,35.508,1300.000,0.130,1.318,1124.000,1.359,1090.136,0.000,0.000,0.000,0.000,0.181,135.000,0.163,149.338,0.000,0.000,0.000,0.000
228357,2026-05-26 12:50:46,12,20.100,31.650,29.730,986.911,221.633,35.531,1300.000,0.130,1.299,1012.000,1.223,1074.509,0.000,0.000,0.000,0.000,0.171,109.000,0.132,141.270,0.000,0.000,0.000,0.000
248422,2026-05-26 12:51:06,13,20.100,31.759,29.710,986.885,221.853,35.330,1300.000,0.130,1.307,1108.000,1.339,1081.207,0.000,0.000,0.000,0.000,0.149,52.000,0.063,123.416,0.000,0.000,0.000,0.000
268487,2026-05-26 12:51:26,14,20.100,31.759,29.720,986.884,221.865,35.554,1300.000,0.130,1.325,1155.000,1.396,1095.966,0.000,0.000,0.000,0.000,0.150,128.000,0.155,124.333,0.000,0.000,0.000,0.000
288552,2026-05-26 12:51:46,15,20.100,31.759,29.700,986.871,221.977,35.353,1200.000,0.120,1.333,1129.000,1.365,1102.573,0.000,0.000,0.000,0.000,0.139,78.000,0.094,115.066,0.000,0.000,0.000,0.000
308714,2026-05-26 12:52:07,16,20.100,31.759,29.760,986.879,221.909,35.147,1300.000,0.130,1.318,1041.000,1.258,1090.258,0.000,0.000,0.000,0.000,0.135,97.000,0.117,111.453,0.000,0.000,0.000,0.000
328779,2026-05-26 12:52:27,17,20.100,31.759,29.800,986.902,221.711,35.279,1200.000,0.120,1.341,1186.000,1.434,1109.406,0.000,0.000,0.000,0.000,0.123,61.000,0.074,101.362,0.000,0.000,0.000,0.000
348844,2026-05-26 12:52:47,18,20.100,31.759,29.840,986.904,221.695,35.258,1200.000,0.120,1.333,1077.000,1.302,1102.925,0.000,0.000,0.000,0.000,0.112,57.000,0.069,92.490,0.000,0.000,0.000,0.000
368909,2026-05-26 12:53:07,19,20.100,31.759,29.780,986.901,221.723,35.254,1300.000,0.130,1.330,1089.000,1.316,1100.140,0.000,0.000,0.000,0.000,0.122,136.000,0.164,101.192,0.000,0.000,0.000,0.000
388974,2026-05-26 12:53:27,20,20.100,31.759,29.690,986.902,221.709,35.341,1300.000,0.130,1.283,907.000,1.096,1061.512,0.000,0.000,0.000,0.000,0.132,142.000,0.172,109.354,0.000,0.000,0.000,0.000
409039,2026-05-26 12:53:47,21,20.100,31.759,29.620,986.871,221.977,35.358,1300.000,0.130,1.267,994.000,1.202,1048.010,0.000,0.000,0.000,0.000,0.146,166.000,0.201,120.683,0.000,0.000,0.000,0.000
429104,2026-05-26 12:54:07,22,20.100,31.759,29.480,986.885,221.855,35.359,1300.000,0.130,1.301,1191.000,1.440,1076.608,0.000,0.000,0.000,0.000,0.130,55.000,0.066,107.546,0.000,0.000,0.000,0.000
449252,2026-05-26 12:54:27,23,20.100,31.759,29.280,986.853,222.125,35.927,1400.000,0.140,1.308,1103.000,1.333,1081.886,0.000,0.000,0.000,0.000,0.143,160.000,0.193,118.037,0.000,0.000,0.000,0.000
469317,2026-05-26 12:54:47,24,20.100,31.759,28.990,986.885,221.859,35.613,1500.000,0.150,1.298,1041.000,1.258,1073.709,0.000,0.000,0.000,0.000,0.147,135.000,0.163,121.430,0.000,0.000,0.000,0.000
489382,2026-05-26 12:55:07,25,20.100,31.650,28.770,986.890,221.816,35.746,1400.000,0.140,1.296,1067.000,1.290,1072.367,0.000,0.000,0.000,0.000,0.139,91.000,0.110,115.344,0.000,0.000,0.000,0.000
509447,2026-05-26 12:55:27,26,20.100,31.650,28.540,986.878,221.917,35.996,1400.000,0.140,1.322,1180.000,1.426,1093.894,0.000,0.000,0.000,0.000,0.127,63.000,0.076,104.875,0.000,0.000,0.000,0.000
529512,2026-05-26 12:55:47,27,20.100,31.650,28.370,986.903,221.702,36.018,1400.000,0.140,1.309,1038.000,1.255,1082.715,0.000,0.000,0.000,0.000,0.133,130.000,0.157,109.900,0.000,0.000,0.000,0.000
549577,2026-05-26 12:56:07,28,20.100,31.650,28.210,986.864,222.038,36.099,1300.000,0.130,1.298,1040.000,1.257,1074.172,0.000,0.000,0.000,0.000,0.144,156.000,0.189,119.120,0.000,0.000,0.000,0.000
569642,2026-05-26 12:56:28,29,20.100,31.541,28.050,986.865,222.027,36.178,1400.000,0.140,1.290,1041.000,1.258,1067.538,0.000,0.000,0.000,0.000,0.155,164.000,0.198,128.096,0.000,0.000,0.000,0.000
589796,2026-05-26 12:56:48,30,20.100,31.541,27.920,986.855,222.110,36.227,1300.000,0.130,1.280,1025.000,1.239,1059.030,0.000,0.000,0.000,0.000,0.144,84.000,0.102,119.277,0.000,0.000,0.000,0.000
609861,2026-05-26 12:57:08,31,20.100,31.541,27.830,986.840,222.240,36.103,1400.000,0.140,1.250,934.000,1.129,1034.024,0.000,0.000,0.000,0.000,0.137,90.000,0.109,113.421,0.000,0.000,0.000,0.000
629926,2026-05-26 12:57:28,32,20.100,31.432,27.720,986.826,222.356,36.059,1300.000,0.130,1.256,1060.000,1.281,1039.219,0.000,0.000,0.000,0.000,0.133,97.000,0.117,110.137,0.000,0.000,0.000,0.000
649991,2026-05-26 12:57:48,33,20.100,31.432,27.660,986.870,221.988,36.042,1400.000,0.140,1.265,1077.000,1.302,1046.776,0.000,0.000,0.000,0.000,0.140,140.000,0.169,116.110,0.000,0.000,0.000,0.000
670056,2026-05-26 12:58:08,34,20.100,31.324,27.660,986.854,222.117,36.065,1400.000,0.140,1.247,970.000,1.173,1031.420,0.000,0.000,0.000,0.000,0.134,88.000,0.106,110.488,0.000,0.000,0.000,0.000
690121,2026-05-26 12:58:28,35,20.100,31.324,27.630,986.871,221.972,36.285,1300.000,0.130,1.229,959.000,1.159,1016.936,0.000,0.000,0.000,0.000,0.149,173.000,0.209,122.990,0.000,0.000,0.000,0.000
710186,2026-05-26 12:58:48,36,20.100,31.324,27.630,986.824,222.373,36.157,1300.000,0.130,1.258,1135.000,1.372,1040.549,0.000,0.000,0.000,0.000,0.142,96.000,0.116,117.592,0.000,0.000,0.000,0.000
730348,2026-05-26 12:59:08,37,20.100,31.215,27.520,986.846,222.184,36.218,1300.000,0.130,1.259,1046.000,1.264,1041.639,0.000,0.000,0.000,0.000,0.127,53.000,0.064,104.674,0.000,0.000,0.000,0.000
